category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou,train_gt_count,valid_gt_count,test_gt_count
107,n03513137,50,0.75,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8974496681059448,0.8974496681059448,0.9049894638698874,38,15,2
134,n03991062,50,0.75,2,0.0,0.0,0.5,0.0,0.0,0.5,0.5148408156226013,0.3448119810970202,0.5892157014124398,18,5,2
155,n04270147,50,0.75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1770183141245508,0.0,0.0,5,1,2
167,n04468005,50,0.75,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9150415316944853,0.9150415316944853,0.9150415316944853,7,0,2
177,n04591157,50,0.75,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8151979782049446,0.8151979782049446,0.8151979782049446,9,5,2
2,n01443537,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9743882613943584,0.9743882613943584,0.9743882613943584,20,0,1
21,n02121808,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8715629008904011,0.8715629008904011,0.8715629008904011,6,2,1
30,n02317335,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.951988321134231,0.951988321134231,0.951988321134231,2,0,1
52,n02764044,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8898284764124957,0.8898284764124957,0.8898284764124957,2,0,1
57,n02787622,50,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.29747822640320526,0.0,0.0,2,0,1
59,n02802426,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8838805456805963,0.8838805456805963,0.8838805456805963,6,2,1
63,n02834778,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9100209562325764,0.9100209562325764,0.9160295551453146,22,8,1
66,n02879718,50,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.738955049914277,0.0,0.738955049914277,3,1,1
73,n02970849,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8895178600555251,0.8895178600555251,0.9024976336242317,12,4,1
80,n03085013,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8085317158258537,0.8085317158258537,0.835429325190052,18,10,1
114,n03710721,50,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3240693789707395,0.0,0.0,6,0,1
119,n03770439,50,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06763910754993069,0.0,0.0,5,1,1
121,n03793489,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8833672309983575,0.8833672309983575,0.8833672309983575,8,3,1
139,n04026417,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9096251469412098,0.9096251469412098,0.9096251469412098,23,3,1
140,n04039381,50,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7077217520430487,0.7077217520430487,0.7077217520430487,4,2,1
144,n04118538,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9745391137071484,0.9745391137071484,0.9745391137071484,2,1,1
154,n04256520,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.975398909758613,0.975398909758613,0.975398909758613,7,3,1
159,n04336792,50,0.75,1,0.0,0.0,1.0,0.0,0.0,1.0,0.6691129782688641,0.6691129782688641,0.9198766587272061,19,0,1
172,n04536866,50,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.719386144398935,0.0,0.0,1,1,1
176,n04557648,50,0.75,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8826718879947879,0.8826718879947879,0.8826718879947879,12,1,1
178,n04591713,50,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01019925872665648,0.0,0.0,16,1,1
87,n03188531,100,0.75,11,1.0,0.0,0.0,0.0,1.0,0.0,0.919151317512786,0.0,0.0,2,3,11
136,n04004767,100,0.75,5,1.0,0.0,0.0,0.0,1.0,0.0,0.91645907324173,0.0,0.016768688934925738,2,0,5
79,n03063338,100,0.75,2,1.0,0.0,0.5,0.0,1.0,0.5,0.9629087896937869,0.6193883961570208,0.745643616931975,1,0,2
14,n01944390,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8202993183329141,0.4572939351205526,0.4572939351205526,10,0,1
32,n02342885,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9680067333129979,0.0,0.0,3,0,1
38,n02398521,100,0.75,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9204278446919448,0.0,0.9204278446919448,3,0,1
89,n03207941,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8524055460382199,0.0,0.0,0,0,1
95,n03337140,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9775867448428638,0.0,0.0,1,2,1
98,n03400231,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9179700508295745,0.0,0.7382328927892681,5,1,1
101,n03467517,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9632017697580851,0.6964271613575521,0.6964271613575521,13,5,1
129,n03928116,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9383011797056067,0.0,0.0,4,0,1
131,n03950228,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7866415960918143,0.0,0.0,4,0,1
141,n04070727,100,0.75,1,1.0,0.0,0.0,0.0,1.0,0.0,0.751555487357341,0.0,0.34330532928144947,2,0,1
168,n04487394,100,0.75,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8009912367036934,0.01889099107106382,0.8009912367036934,5,1,1
47,n02503517,100,0.75,11,0.9090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,0.8178403141355127,0.0,0.0,0,1,11
58,n02799071,100,0.75,9,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,0.8092519211361006,0.0,0.0,1,0,9
186,n07714571,100,0.75,18,0.8888888888888888,0.05555555555555555,0.2222222222222222,0.0625,0.8333333333333333,0.16666666666666666,0.8444312589430775,0.05950004895148543,0.20927141808611183,1,0,18
164,n04392985,100,0.75,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,0.9342970514213818,0.3131970682762336,0.3131970682762336,13,0,3
94,n03314780,100,0.75,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.8053258979240739,0.5044936460162754,0.6695400855457888,4,2,3
83,n03124170,100,0.75,8,0.75,0.25,0.25,0.3333333333333333,0.5,0.0,0.819533907744553,0.30379890774918183,0.30379890774918183,18,4,8
62,n02828884,100,0.75,4,0.75,0.25,0.75,0.3333333333333333,0.5,0.5,0.7978784129534269,0.24536008275206683,0.7722900323819875,7,1,4
6,n01662784,100,0.75,2,1.0,0.5,0.5,0.5,0.5,0.0,0.8597766721221508,0.8133059460320997,0.8133059460320997,18,9,2
12,n01882714,100,0.75,2,0.5,0.0,0.0,0.0,0.5,0.0,0.705982580408898,0.0,0.31161280826483473,1,1,2
26,n02206856,100,0.75,2,0.5,0.0,0.0,0.0,0.5,0.0,0.5191065838952924,0.31082828265052387,0.31082828265052387,3,0,2
42,n02437136,100,0.75,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9481297244347606,0.46670292979224876,0.9449309111053099,5,0,2
91,n03249569,100,0.75,2,0.5,0.0,0.0,0.0,0.5,0.0,0.7349029650051775,0.0,0.0,4,5,2
120,n03790512,100,0.75,2,1.0,0.5,1.0,0.5,0.5,0.5,0.899978946910913,0.4297119999313288,0.8922383226115714,2,2,2
200,n07880968,100,0.75,2,0.5,0.0,0.5,0.0,0.5,0.5,0.7793827618208031,0.0,0.47040012964779127,3,4,2
183,n07695742,100,0.75,11,0.6363636363636364,0.18181818181818182,0.45454545454545453,0.28571428571428575,0.45454545454545453,0.2727272727272727,0.7507139309514371,0.17303786101674667,0.48101834241728497,21,0,11
122,n03797390,100,0.75,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,0.774409662811041,0.6241934865150311,0.6241934865150311,11,18,3
157,n04330267,100,0.75,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,0.7675378197516595,0.46089717213152354,0.5624889045829141,4,0,3
54,n02769748,100,0.75,8,0.375,0.125,0.125,0.3333333333333333,0.25,0.0,0.5292119973872605,0.18934006837571343,0.19511400978789495,21,3,8
84,n03128519,100,0.75,4,0.75,0.5,0.75,0.6666666666666666,0.25,0.25,0.856615274317517,0.790053276656203,0.856615274317517,13,0,4
82,n03110669,100,0.75,5,0.4,0.2,0.2,0.5,0.2,0.0,0.628362093466192,0.4611757230584341,0.469792577782679,5,0,5
108,n03535780,100,0.75,6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.18169794917348403,0.0,0.15531293430672255,1,1,6
