slice,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
center,5,0.75,308,0.6428571428571429,0.4383116883116883,0.6298701298701299,0.6818181818181818,0.1915584415584416,0.6863619893061949,0.4348912872130853,0.6423215866475618
center,10,0.5,308,0.7792207792207793,0.5194805194805194,0.711038961038961,0.6666666666666665,0.1915584415584416,0.7317293631132958,0.47252791066709915,0.6612427547949061
center,10,0.75,308,0.6883116883116883,0.474025974025974,0.6493506493506493,0.6886792452830188,0.17532467532467533,0.7317293631132958,0.47252791066709915,0.6612427547949061
center,50,0.5,308,0.8603896103896104,0.5974025974025974,0.724025974025974,0.6943396226415094,0.12662337662337664,0.800584218775708,0.5418971511234626,0.6723576840144594
center,50,0.75,308,0.7824675324675324,0.5324675324675324,0.6558441558441559,0.6804979253112033,0.12337662337662347,0.800584218775708,0.5418971511234626,0.6723576840144594
center,100,0.5,308,0.8831168831168831,0.6428571428571429,0.724025974025974,0.7279411764705883,0.08116883116883111,0.8141974361558518,0.5884582453801154,0.6725578255153771
center,100,0.75,308,0.788961038961039,0.5811688311688312,0.6558441558441559,0.7366255144032923,0.07467532467532467,0.8141974361558518,0.5884582453801154,0.6725578255153771
small,1,0.5,237,0.06751054852320675,0.046413502109704644,0.1350210970464135,0.6875000000000001,0.08860759493670885,0.07265487939426613,0.039756219689534356,0.1206543454247862
small,1,0.75,237,0.05485232067510549,0.03375527426160337,0.10548523206751055,0.6153846153846153,0.07172995780590719,0.07265487939426613,0.039756219689534356,0.1206543454247862
small,5,0.5,237,0.3037974683544304,0.14767932489451477,0.31645569620253167,0.4861111111111111,0.1687763713080169,0.2826731220199539,0.1259585041732797,0.28797508041004033
small,5,0.75,237,0.22784810126582278,0.10548523206751055,0.24050632911392406,0.46296296296296297,0.13502109704641352,0.2826731220199539,0.1259585041732797,0.28797508041004033
small,10,0.5,237,0.4177215189873418,0.19831223628691982,0.37130801687763715,0.47474747474747475,0.17299578059071732,0.3817426919450738,0.17028008980083342,0.3315975884098355
small,10,0.75,237,0.3080168776371308,0.14345991561181434,0.270042194092827,0.4657534246575342,0.12658227848101264,0.3817426919450738,0.17028008980083342,0.3315975884098355
small,50,0.5,237,0.6033755274261603,0.2742616033755274,0.4050632911392405,0.45454545454545453,0.1308016877637131,0.5340544466233925,0.23439145112386756,0.35454013899085757
small,50,0.75,237,0.43037974683544306,0.18143459915611815,0.2742616033755274,0.4215686274509804,0.09282700421940926,0.5340544466233925,0.23439145112386756,0.35454013899085757
small,100,0.5,237,0.6413502109704642,0.29957805907172996,0.4050632911392405,0.4671052631578947,0.10548523206751054,0.5618778652797135,0.26351948238874184,0.35454013899085757
small,100,0.75,237,0.4430379746835443,0.2109704641350211,0.2742616033755274,0.4761904761904762,0.0632911392405063,0.5618778652797135,0.26351948238874184,0.35454013899085757
